,_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,airline_sentiment,airline_sentiment:confidence,negativereason,negativereason:confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone
3613,681453517,False,finalized,3,2/25/15 9:03,positive,1.0,,,United,,elisanader,,0,"@united okay - thanks for your help, JT! I appreciate your time!",,2/18/15 18:21,5.68234e+17,D.C.ish ,Eastern Time (US & Canada)
13161,681678316,False,finalized,3,2/25/15 19:09,negative,1.0,Customer Service Issue,1.0,American,,JustineTomkins,,0,@AmericanAir you said this last time. It doesn't take 6 weeks to reply to an email.,,2/23/15 10:22,5.69925e+17,,
6110,681456361,False,finalized,3,2/25/15 4:52,neutral,1.0,,,Southwest,,FNCNerd,,0,"@SouthwestAir So I am flying Chicago-LAX-PHX just to go spotting at LAX and PHX airports, then I am flying back to Chicago :)",,2/18/15 17:28,5.6822e+17,"Lake Buena Vista, Florida",Central Time (US & Canada)
8671,681459710,False,finalized,3,2/25/15 1:01,neutral,1.0,,,Delta,,MerrickRealtor,,0,@JetBlue Lekvhg want to see what the cost would be to change to the 430 flight,,2/18/15 5:52,5.68045e+17,Merrick,America/New_York
11282,681462581,False,finalized,3,2/25/15 9:08,neutral,1.0,,,US Airways,,KBStrauss,,0,@USAirways really!??,,2/18/15 19:03,5.68245e+17,New York City,Eastern Time (US & Canada)
8298,681459125,False,finalized,3,2/25/15 1:58,positive,0.3563,,0.0,Delta,,cflanagan,,1,".@JetBlue Wish you would make Austin, TX a hub. Missing you as my ÛÏonlyÛ airline for all my biz travel since I moved from BOS. :(",,2/19/15 12:42,5.68511e+17,"ÌÏT: 48.837756,2.320214",Eastern Time (US & Canada)
14401,681679560,False,finalized,3,2/25/15 19:11,negative,1.0,Late Flight,1.0,American,,5amantha_marie,,0,@AmericanAir Worst airline ever. We have been stranded for 24 hours because of your 7 hour delay with flight 104 last night.,,2/22/15 14:12,5.69621e+17,,Amsterdam
2089,681451324,False,finalized,3,2/25/15 4:17,negative,1.0,Can't Tell,0.3838,United,,djMaxM,,0,"@united has been showing the same tone deaf video for all these years about how ""wifi is coming!"" Hah.Not before I leave. @VirginAmerica ftw",,2/21/15 21:51,5.69374e+17,"Brookline, Massachusetts",Quito
12403,681677550,False,finalized,3,2/25/15 19:04,negative,1.0,Late Flight,0.6888,American,,rduffy487,,0,@AmericanAir your cabin 'thank you' message reminds people about having choices when they fly. I will be choosing another airline next time.,,2/24/15 4:38,5.70201e+17,,
754,681449274,False,finalized,3,2/25/15 9:41,negative,1.0,Customer Service Issue,0.6766,United,,kbleggett,,0,@united I take back the comment about your team here working hard to help us A so far no solution for a hotel or food or anything #fail,,2/23/15 21:55,5.701e+17,"Ottawa, Canada",Eastern Time (US & Canada)
7301,681457799,False,finalized,3,2/25/15 8:14,negative,0.6366,Bad Flight,0.3458,Delta,,gregalprin,,0,@JetBlue  if only the show was on the flight.  No ABC.  Oh well.  I'll live.  #nexttime #andthewinneris...,,2/22/15 18:03,5.69679e+17,NYC,Eastern Time (US & Canada)
2884,681452492,False,finalized,3,2/25/15 3:51,negative,1.0,Cancelled Flight,1.0,United,,PFcurator,,0,@united what I don't understand isn't flight that I paid premium for getting Cancelled Flighted and the best you can do is next available flight...,,2/20/15 11:04,5.68849e+17,,
7425,681457967,False,finalized,3,2/25/15 8:47,negative,0.6675,Lost Luggage,0.6675,Delta,,AlisonReynolds,,0,"@JetBlue no, I haven't done that yet. Is that something I can do online? Thx!",,2/22/15 14:01,5.69618e+17,"Boston, MA ",Eastern Time (US & Canada)
14104,681679262,False,finalized,3,2/25/15 19:20,positive,1.0,,,American,,KellyOlexa,,0,@AmericanAir DONE!! thank you so much!!,,2/22/15 17:13,5.69666e+17,"Chicago, IL",Central Time (US & Canada)
4277,681454265,False,finalized,3,2/25/15 1:19,neutral,0.6806,,,United,,BhutanOrient,,0,@united that's what I thought! Thanks for the clarification!,,2/17/15 9:25,5.67737e+17,Bhutan,Pacific Time (US & Canada)
1112,681449880,False,finalized,3,2/25/15 3:37,neutral,1.0,,,United,,mechv1963,,0,"@United States faundation was by faith Judeo Cristian,@Not it was by ideologias.@ http://t.co/mWBk68k0A3",,2/23/15 10:13,5.69923e+17,"East Coast, US ",
10108,681461397,False,finalized,3,2/25/15 7:20,negative,1.0,Lost Luggage,1.0,US Airways,,VikingJim60,,0,@USAirways now you don't know where my luggage is?  Seriously?,,2/22/15 8:26,5.69534e+17,"Doylestown, PA",Eastern Time (US & Canada)
11866,681463168,False,finalized,3,2/25/15 9:03,neutral,0.6383,,0.0,US Airways,,TullamoreEims,,0,@USAirways You need to contact me ASAP. #Furious,,2/17/15 8:39,5.67725e+17,Dublin Raised | Brooklyn Based,Dublin
12228,681677375,False,finalized,3,2/25/15 19:14,neutral,1.0,,,American,,BriannAtl35,,0,@AmericanAir um. down south has snow too #ATL,,2/24/15 8:24,5.70258e+17,JAWJA,Central Time (US & Canada)
1193,681450019,False,finalized,3,2/25/15 7:24,negative,1.0,Late Flight,1.0,United,,kermudgeon,,0,@united Why isn't the flight status updated to delayed UA1532 no board,,2/23/15 8:42,5.699e+17,Colorado,America/Chicago
8091,681458865,False,finalized,3,2/25/15 10:01,negative,0.7090000000000001,Late Flight,0.7090000000000001,Delta,,alexandrawalshh,,0,@JetBlue when your flights delayed :)))&gt;&gt;&gt;,,2/20/15 7:46,5.68799e+17,nyc ,Quito
9452,681460737,False,finalized,3,2/25/15 2:52,negative,1.0,Late Flight,1.0,US Airways,,RuthieSeale,,0,@USAirways your delayed flight out of Wilmington made me miss my flight out of Charlotte. Figure out how to take off and arrive on time.,,2/23/15 10:42,5.6993e+17,Aldie va,
12317,681677464,False,finalized,3,2/25/15 19:21,neutral,1.0,,,American,,ThotWalking,,0,@AmericanAir drop me a follow I need help,,2/24/15 6:53,5.70235e+17,,Central Time (US & Canada)
6891,681457385,False,finalized,3,2/25/15 6:28,negative,1.0,Customer Service Issue,1.0,Delta,,williampseymour,,0,@JetBlue I understand why ur doing it. But for someone who just traveled 2+ hours to get here early. Relax b4 flight etc. Adv notice maybe??,,2/23/15 19:10,5.70058e+17,,
436,681448928,False,finalized,3,2/25/15 7:00,positive,1.0,,,Virgin America,,dreamerintexas,,0,@VirginAmerica #thankyou the DAL-AUS route makes my day!!!!,,2/18/15 7:23,5.68068e+17,austin dallas chile london,Central Time (US & Canada)
11214,681462512,False,finalized,3,2/25/15 4:46,negative,0.6632,Customer Service Issue,0.3368,US Airways,,HirasmusBidragi,,0,@USAirways phone support rebooked but orig flt was Late Flight. Made it!,,2/19/15 6:32,5.68418e+17,Scruffyville,
8248,681459039,False,finalized,3,2/25/15 5:47,negative,0.7168,Customer Service Issue,0.3922,Delta,,dcooode,,0,"@JetBlue If your confirming to me that the rate won't go down again looks like I can't fly JetBlue this time around, can't afford that price",,2/19/15 15:53,5.68559e+17,,
5017,681455013,False,finalized,3,2/25/15 3:05,neutral,1.0,,,Southwest,,mchlsprr77,,0,@SouthwestAir will the Daytona 500 be available on free TV?,,2/22/15 8:31,5.69535e+17,west allis,
6983,681457480,False,finalized,3,2/25/15 6:39,negative,1.0,Bad Flight,0.6429,Delta,,BKWIL,,0,@JetBlue you really should be more proactive with passengers when you know the entertainment system isn't working. At least let me get a mag,,2/23/15 13:05,5.69966e+17,"Brooklyn, NY",Eastern Time (US & Canada)
226,681448652,False,finalized,3,2/25/15 3:19,negative,1.0,Customer Service Issue,1.0,Virgin America,,DonnellyPatrick,,0,@VirginAmerica hold times at call center are a bit much,,2/21/15 11:35,5.69219e+17,SF Bay Area,Pacific Time (US & Canada)
167,681448522,False,finalized,3,2/25/15 6:00,negative,1.0,Customer Service Issue,1.0,Virgin America,,CSHangover,,0,@VirginAmerica Is it normal to receive no reply from Central Baggage #baggageissues #smh,,2/22/15 4:43,5.69478e+17,Tokyo,Irkutsk
3232,681452864,False,finalized,3,2/25/15 9:40,negative,0.6988,Late Flight,0.3695,United,,Stephurnee,,0,@united be worse?oh you can't! delayed with no reason on the way to Lon;flight Cancelled Flighted with NO REASON less than 2 days before returning.,,2/19/15 17:11,5.68579e+17,nyc,Atlantic Time (Canada)
5099,681455095,False,finalized,3,2/25/15 1:59,positive,1.0,,,Southwest,,Lmpilson,,0,@SouthwestAir DeLacy P is a compassionate professional! Despite the flight challenges she made passengers feel like priorities!!_ÙÎÙ_ÙÎÙ,,2/21/15 20:05,5.69347e+17,"Fairfax, VA
",
7384,681457897,False,finalized,3,2/25/15 7:15,negative,1.0,Late Flight,1.0,Delta,,Tom_Constantin,,0,@JetBlue anything serious I should worry about?,,2/22/15 14:50,5.6963e+17,3Ì÷4 ,Quito
10148,681461438,False,finalized,3,2/25/15 7:04,negative,1.0,Customer Service Issue,1.0,US Airways,,clarkhook,,0,@USAirways what is the expected wait time to speak to someone via 800 number?,,2/22/15 7:42,5.69523e+17,"Franklin, TN",Eastern Time (US & Canada)
8074,681458848,False,finalized,3,2/25/15 6:21,neutral,1.0,,,Delta,,BritishAirNews,,0,@JetBlue's CEO battles to appease passengers and Wall Street - Waterbury Republican American http://t.co/D1eRGPdWsJ,,2/20/15 8:28,5.68809e+17,UK,Sydney
10787,681462081,False,finalized,3,2/25/15 3:24,positive,1.0,,,US Airways,,emikomusic,,0,"@USAirways I'm enjoying my flights so far! You're doing a great job. Today's been tough, so thanks for making my flights comfortable.",,2/20/15 12:51,5.68876e+17,"New York, London, Tokyo",London
13684,681678842,False,finalized,3,2/25/15 19:00,negative,1.0,Cancelled Flight,1.0,American,,SentieriMelinda,,0,@AmericanAir thanks for your apology but it's a bit Late Flight. Cancelled Flighting a flight more than 24 hrs in advance due to weather is ridiculous. We,,2/22/15 22:41,5.69749e+17,,
10717,681462009,False,finalized,3,2/25/15 9:27,negative,1.0,Late Flight,1.0,US Airways,,drfrnknsteindmd,,0,@USAirways @AmericanAir I was supposed to get from fresno to pittsburgh by 10pm.  Instead I'm now not getting in until 4pm... tomorrow,,2/20/15 17:38,5.68948e+17,,
5219,681455217,False,finalized,3,2/25/15 0:50,negative,1.0,Lost Luggage,1.0,Southwest,,scoobydoo9749,,0,@SouthwestAir not at all. Rerouted to snowy BWI been trying to figure out how to get out of here. Now dealing with more baggage troubles.,"[39.1799094, -76.6709767]",2/21/15 13:55,5.69254e+17,"Tallahassee, FL",America/Chicago
3501,681453327,False,finalized,3,2/25/15 1:07,negative,1.0,Late Flight,0.7185,United,,fatt_matt1,,0,@united rushed through the -6 degree weather to get to the airport on time. Too bad the pilots didn't do the same. #stillwaiting.,,2/19/15 3:02,5.68365e+17,"Lexington, Kentucky",Atlantic Time (Canada)
719,681449215,False,finalized,3,2/25/15 6:06,neutral,0.6376,,0.0,United,,The5y5Adm1n,,0,@united Any luck with finalizing my reservation? I DM'd information to you. Please let me know what else you need. Want to confirm ASAP. Thx,,2/24/15 0:18,5.70136e+17,,
2982,681452600,False,finalized,3,2/25/15 9:47,negative,1.0,Late Flight,0.6552,United,,MattFrederick00,,0,@united: Worse - headed to LaGuardia (delayed).  Why is the tray table the size of a mouse pad and the overhead the size on my pocket?,,2/20/15 8:22,5.68808e+17,,
2285,681451522,False,finalized,3,2/25/15 8:19,positive,0.6809,,,United,,untalMontfort,,0,@united thanks,"[19.43010575, -99.18988829]",2/21/15 15:23,5.69276e+17,"Mexico City, Mexico",Central Time (US & Canada)
12105,681677252,False,finalized,3,2/25/15 19:04,negative,1.0,Lost Luggage,1.0,American,,brownsrock,,0,@AmericanAir - Please find my bag!! In Singapore for three days already without my bag. Last known destination LAX Tag: 580815 Please help.,,2/24/15 10:28,5.70289e+17,"Bangkok, Thailand",Bangkok
7165,681457663,False,finalized,3,2/25/15 5:25,positive,0.6808,,0.0,Delta,,howyouDUPEn,,1,ÛÏ@JetBlue: Our fleet's on fleek. http://t.co/kVXs1lCqLpÛ @alynewton new fav airline,,2/23/15 10:17,5.69924e+17,KëÓ. Boston. ,Eastern Time (US & Canada)
12575,681677723,False,finalized,3,2/25/15 18:55,negative,1.0,Customer Service Issue,0.6453,American,,faisal_tayebjee,,0,@AmericanAir gate agents disappeared and customer service agents were miserable and unhelpful. #letdown #neveragain,,2/23/15 22:00,5.70101e+17,,Dublin
7936,681458696,False,finalized,3,2/25/15 1:51,negative,1.0,Late Flight,1.0,Delta,,tsmit,,0,@JetBlue whats going on with flight 2034.  Delayed beyond 834.  Shouldnt thre flights switch at that point?,,2/20/15 18:33,5.68962e+17,"Boston, MA",Eastern Time (US & Canada)
3814,681453801,False,finalized,3,2/25/15 10:12,negative,1.0,Flight Booking Problems,0.6747,United,,greghei1,,0,"@united (2/2) It suggests that if can't confirm cert at time of Flight Booking Problems, I should assume that it may never clear. Didn't used to be that way",,2/18/15 9:50,5.68105e+17,"Fremont, California",Pacific Time (US & Canada)
1177,681449991,False,finalized,3,2/25/15 3:39,positive,0.6559,,,United,,bravesandbeer,,0,@united just confirmed a seat! Crisis averted! Beers won't be missed now,,2/23/15 9:01,5.69905e+17,Georgia,Eastern Time (US & Canada)
1504,681450366,False,finalized,3,2/25/15 9:35,negative,1.0,Cancelled Flight,1.0,United,,idguy,,0,@united Why was flight 1180 EWR to MCO Cancelled Flightled for tomorrow and what do I do to rebook. Asking for a relative.,,2/22/15 19:09,5.69695e+17,New Jersey,Eastern Time (US & Canada)
10737,681462030,False,finalized,3,2/25/15 1:59,negative,1.0,Can't Tell,1.0,US Airways,,Jac_Doyle,,0,@USAirways @AmericanAir terminal E in Miami is still the worst most smelly airport ever. Thanks for nothing.,,2/20/15 15:56,5.68922e+17,"Philadelphia, USA",
13193,681678348,False,finalized,3,2/25/15 18:55,negative,1.0,Customer Service Issue,0.6736,American,,J0eSmith,,0,@AmericanAir literally just stopped allowing people to wait in line for customer service. Incredible. From worst to no customer service.,,2/23/15 9:50,5.69917e+17,,
2828,681452430,False,finalized,3,2/25/15 3:02,negative,1.0,Can't Tell,0.672,United,,ADolledUpBlog,,0,@United I have never been so grossed out in my life. What a disappointment-yet again-flying with you.,,2/20/15 13:16,5.68882e+17,"Salt Lake City, UT",Mountain Time (US & Canada)
11030,681462326,False,finalized,3,2/25/15 3:13,negative,1.0,Customer Service Issue,0.6659,US Airways,,rodeorose1962,,0,"@USAirways I already HAVE, four times",,2/19/15 18:45,5.68602e+17,,
707,681449202,False,finalized,3,2/25/15 7:01,negative,1.0,Customer Service Issue,1.0,United,,shortfatnhappy,,0,@united pls properly train your agents. Requested to speak to 1k customer service &amp; was transferred to a dead end. Not even open at this hr,,2/24/15 2:08,5.70163e+17,Seoul City to LA,Pacific Time (US & Canada)
164,681448515,False,finalized,3,2/25/15 3:15,negative,0.68,Customer Service Issue,0.35,Virgin America,,jonesbasf,,0,@VirginAmerica - Your site seems a little wonked right now. May want to have a look. Tried on two browsers. No CSS? http://t.co/8qsQMM7KF2,,2/22/15 8:53,5.6954e+17,,
10613,681461905,False,finalized,3,2/25/15 9:14,negative,1.0,Flight Attendant Complaints,0.6981,US Airways,,MsDixieDeLight,,0,"@USAirways your checkin at @PHLAirport is a #shitshow, and the agent behind the counter who tried to send me to the wrong destination=rude!",,2/21/15 5:22,5.69125e+17,"New York, NY",Eastern Time (US & Canada)
10481,681461772,False,finalized,3,2/25/15 2:04,negative,1.0,Customer Service Issue,1.0,US Airways,,jeffpash,,0,@USAirways @AmericanAir Flight SF to NYC only made it to Philly. Ur customer service is telling me no refund for the last leg? #offensive,,2/21/15 14:29,5.69263e+17,San Francisco,Pacific Time (US & Canada)
2630,681452124,False,finalized,3,2/25/15 8:56,negative,1.0,Customer Service Issue,1.0,United,,2533107724Paul,,1,"@united not even mentioning how rude the customer service was to us. As a business owner, I'd be mortified if my employees acted as yours",,2/20/15 20:02,5.68984e+17,Gig Harbor,
6806,681457243,False,finalized,3,2/25/15 8:56,positive,0.6578,,,Delta,,gabs_tweets,,0,@JetBlue Longing to look into the blue eyes. #firstlove,,2/24/15 7:28,5.70244e+17,,Eastern Time (US & Canada)
12583,681677731,False,finalized,3,2/25/15 19:18,negative,0.6576,Can't Tell,0.3723,American,,Roope00,,0,@AmericanAir It's sad how I can't afford any long distance trips though. :/,,2/23/15 21:47,5.70098e+17,WARNING: Explicit language,Helsinki
4299,681454287,False,finalized,3,2/25/15 6:39,negative,1.0,Late Flight,1.0,United,,alvintylaw,,0,@united did not let me get on the IAH-HNL direct. Now weather delay for my SFO leg. Stop being reactive and be proactive!,,2/17/15 8:49,5.67728e+17,"Island of Oahu, Hawaii",
6565,681456826,False,finalized,3,2/25/15 4:47,negative,0.6959,Late Flight,0.6959,Southwest,,Robyn_McD,,0,"@SouthwestAir she's still stranded in DC. Sat until 3:30am with 100 other kids. They were starving, and exhausted.",,2/17/15 12:05,5.67777e+17,"Chicago, Il",Central Time (US & Canada)
3952,681453939,False,finalized,3,2/25/15 2:34,negative,1.0,Late Flight,0.6675,United,,aroth725,,0,"@united I am VERY disappointed with @SilverAirways as your partner. No communication, 2 extremely Late Flight flights. Really, all around horrible.",,2/17/15 21:41,5.67922e+17,,Central Time (US & Canada)
12901,681678056,False,finalized,3,2/25/15 18:45,negative,1.0,Lost Luggage,0.3478,American,,pantsasnapkins,,0,@AmericanAir Bad weather is understandable but your own pilot said that over 160 people called out and that ZERO bags are on the plane.,,2/23/15 14:24,5.69986e+17,"The Specific Ocean
",
12787,681677941,False,finalized,3,2/25/15 19:23,negative,1.0,Late Flight,0.684,American,,chagaga2013,,0,@AmericanAir for our delays !!! I'm out of more money because of you,,2/23/15 16:45,5.70022e+17,new york city,Central Time (US & Canada)
9130,681460196,False,finalized,3,2/25/15 5:59,neutral,1.0,,,US Airways,,meathead1974,,0,@USAirways flight 1946 out of clt this morning.  It's snowing here.  Should i head out to the airport?,,2/24/15 4:03,5.70192e+17,"Charlotte, NC",
